"store","websites","attribute_set","type","category_ids","sku","has_options","upc_code","name","meta_title","meta_description","image","small_image","thumbnail","gallery","url_key","url_path","page_layout","options_container","msrp_enabled","msrp_display_actual_price_type","image_label","small_image_label","thumbnail_label","brand","bedding_pattern","priceper","averageweight","price","special_price","weight","msrp","gift_wrapping_price","status","is_recurring","visibility","tax_class_id","description","short_description","meta_keyword","custom_layout_update","blacknwhite_prcustom","blacknwhite_prtabs","blacknwhite_prrelatedcontent","manufacturer_info","cooking","freezing","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","country_of_manufacture","custom_design","gift_wrapping_available","gift_message_available","color","homeware_style","material","bed_bath_type","decor_type","home_decor_type","blacknwhite_prsku","blacknwhite_prlayout","blacknwhite_prprevnext","blacknwhite_prmoreviews","blacknwhite_prrelated","blacknwhite_relatedpos","blacknwhite_prcolleteral","blacknwhite_productimg","blacknwhite_prbrand","blacknwhite_prbrandlink","blacknwhite_prbrandtarget","blacknwhite_prbrandpos","blacknwhite_prsidebar"
"admin","base","Grocery","simple","4,11,44","gro0076","0","6672101306","TEDDY GRAHAMS HONEY","","","","","","","teddy-grahams-honey","teddy-grahams-honey.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2250","","","Enabled","No","Catalog, Search","Taxable Goods","COOKIES","COOKIES","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","TEDDY GRAHAMS HONEY","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,42","gro0077","0","6672101307","TEDDY GRAHAMS CHOCOLATEY CHIP","","","","","","","teddy-grahams-chocolatey-chip","teddy-grahams-chocolatey-chip.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2250","","","Enabled","No","Catalog, Search","Taxable Goods","COOKIES","COOKIES","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","TEDDY GRAHAMS CHOCOLATEY CHIP","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,41","gro0078","0","6672101202","OREO","","","","","","","oreo","oreo.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.4000","","","Enabled","No","Catalog, Search","Taxable Goods","BAKING CRUMBS","BAKING CRUMBS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","OREO","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,11,48","gro0079","0","6672101365","RITZ ORIGINAL BAKED","","","","","","","ritz-original-baked","ritz-original-baked.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2250","","","Enabled","No","Catalog, Search","Taxable Goods","CHIPS","CHIPS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","RITZ ORIGINAL BAKED","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,50","gro0080","0","6672101880","RITZ MULTIGRAIN BAKED","","","","","","","ritz-multigrain-baked","ritz-multigrain-baked.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2250","","","Enabled","No","Catalog, Search","Taxable Goods","CHIPS","CHIPS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","RITZ MULTIGRAIN BAKED","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,45","gro0081","0","6598720350","THINSATIONS SHORTCAKE THIN CRISPS","","","","","","","thinsations-shortcake-thin-crisps","thinsations-shortcake-thin-crisps.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.1260","","","Enabled","No","Catalog, Search","Taxable Goods","COOKIES","COOKIES","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","THINSATIONS SHORTCAKE THIN CRISPS","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,11,49","gro0082","0","6672101008","CHEWY CHIPS AHOY!","","","","","","","chewy-chips-ahoy","chewy-chips-ahoy.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.3500","","","Enabled","No","Catalog, Search","Taxable Goods","COOKIES","COOKIES","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CHEWY CHIPS AHOY!","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,44","gro0083","0","6672101053","CHUNKS AHOY! TRIPLE CHOCOLATE","","","","","","","chunks-ahoy-triple-chocolate","chunks-ahoy-triple-chocolate.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.3500","","","Enabled","No","Catalog, Search","Taxable Goods","COOKIES","COOKIES","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CHUNKS AHOY! TRIPLE CHOCOLATE","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,42","gro0084","0","6672101440","TOPPABLES 3 STAYFRESH PACKS","","","","","","","toppables-3-stayfresh-packs","toppables-3-stayfresh-packs.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.4540","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","TOPPABLES 3 STAYFRESH PACKS","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,11,41","gro0085","0","6672101462","RITZ BITS SANDWICHES W/REAL CHEESE","","","","","","","ritz-bits-sandwiches-w-real-cheese","ritz-bits-sandwiches-w-real-cheese.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","RITZ BITS SANDWICHES W/REAL CHEESE","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,48","gro0086","0","6672101463","RITZ BITS S'MORES SANDWICHES","","","","","","","ritz-bits-s-mores-sandwiches","ritz-bits-s-mores-sandwiches.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","RITZ BITS S'MORES SANDWICHES","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,50","gro0087","0","6672101464","RITZ BITS SANDWICHES W/REAL PEANUT BUTTER","","","","","","","ritz-bits-sandwiches-w-real-peanut-butter","ritz-bits-sandwiches-w-real-peanut-butter.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","RITZ BITS SANDWICHES W/REAL PEANUT BUTTER","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,11,45","gro0088","0","6672101568","CRISPERS NACHO","","","","","","","crispers-nacho","crispers-nacho.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","CRISPERS NACHO","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,12,49","gro0089","0","6672101623","RITZ BITS SANDWICHES SNAK PAKS W/REAL KRAFT CHEESE","","","","","","","ritz-bits-sandwiches-snak-paks-w-real-kraft-cheese","ritz-bits-sandwiches-snak-paks-w-real-kraft-cheese.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.1800","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","RITZ BITS SANDWICHES SNAK PAKS W/REAL KRAFT CHEESE","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
"admin","base","Grocery","simple","4,10,44","gro0090","0","6672101632","VEGETABLE THINS 44% LESS FAT THAN ORIGINAL","","","","","","","vegetable-thins-44-less-fat-than-original","vegetable-thins-44-less-fat-than-original.html","1 column","Product Info Column","Use config","Use config","","","","CHRISTIE","","","","35.5500","","0.2000","","","Enabled","No","Catalog, Search","Taxable Goods","CRACKERS","CRACKERS","","","","","","KRAFT CANADA","Content will be updated","Content will be updated","","","","","","","100.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","0.0000","1","0","1","0","1","0.0000","1","0","0","0","1","VEGETABLE THINS 44% LESS FAT THAN ORIGINAL","0","simple","","","","","","","","","","","","","","","","","","","","","","","","",""
